doi,article_id,article_type,publication_date,oa_is_oa,oa_status,oa_fulltext
10.1126/science.abj1405,hW3157340488,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6540.356-h,hW3157356264,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6540.356-p,hW3157369146,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6541.476-e,hW3157411138,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.caredit.abj1403,hW3157428953,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abj1377,hW3157458825,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abj1872,hW3157604005,dataset,2021-04-30,FALSE,closed,FALSE
10.1126/science.372.6540.357-g,hW3157645858,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abg8074,hW3157651798,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6541.476-d,hW3157662945,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.477-c,hW3157664421,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6540.357-b,hW3157673573,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6540.356-j,hW3157887124,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6541.476-l,hW3157894789,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.477-a,hW3157919373,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6540.356-r,hW3157948531,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abf9619,hW3157962243,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6542.584-b,hW3157977414,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6540.356-o,hW3158020867,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abj3110,hW3158048433,article,2021-05-04,FALSE,closed,FALSE
10.1126/science.abh2030,hW3158052620,article,2021-04-29,TRUE,green,TRUE
10.1126/science.372.6540.356-g,hW3158113580,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6541.476-o,hW3158170965,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abj2478,hW3158243222,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6542.584-h,hW3158272212,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6541.477-f,hW3158342547,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-b,hW3158365108,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-p,hW3158408576,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abi8889,hW3158427802,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.477-b,hW3158567234,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6540.357-c,hW3158634199,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6541.534,hW3158772805,article,2021-04-29,TRUE,bronze,FALSE
10.1126/science.abj3119,hW3158866788,article,2021-05-04,FALSE,closed,FALSE
10.1126/science.372.6541.476-n,hW3158930550,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-a,hW3159013637,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-r,hW3159063518,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abj2583,hW3159072232,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6541.476-f,hW3159076427,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.abj1224,hW3159078211,article,2021-04-21,FALSE,closed,FALSE
10.1126/science.abj0804,hW3159220695,dataset,2021-04-23,FALSE,closed,FALSE
10.1126/science.caredit.abj1243,hW3159246840,dataset,2021-04-23,FALSE,closed,FALSE
10.1126/science.abj1207,hW3159250252,dataset,2021-04-23,FALSE,closed,FALSE
10.1126/science.abj2053,hW3159256241,article,2021-04-27,FALSE,closed,FALSE
10.1126/science.abi8814,hW3159278293,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-j,hW3159326958,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-g,hW3159375452,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-h,hW3159395839,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6541.476-m,hW3159475669,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6540.356-e,hW3159484945,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6542.584-j,hW3159493306,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj1865,hW3159511574,article,2021-04-26,FALSE,closed,FALSE
10.1126/science.abj3120,hW3159512997,article,2021-05-05,FALSE,closed,FALSE
10.1126/science.372.6540.356-c,hW3159585125,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abj1005,hW3159603686,article,2021-04-20,FALSE,closed,FALSE
10.1126/science.372.6542.558,hW3159734221,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj2451,hW3159737606,preprint,2021-09-02,TRUE,green,TRUE
10.1126/science.372.6540.357-d,hW3159769613,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6540.356-b,hW3159774989,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.caredit.abj2335,hW3159785614,dataset,2021-04-30,FALSE,closed,FALSE
10.1126/science.372.6541.476-k,hW3159827897,article,2021-04-29,FALSE,closed,FALSE
10.1126/science.372.6540.356-m,hW3159834186,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.abi5203,hW3159922242,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj3237,hW3159962969,article,2021-05-05,FALSE,closed,FALSE
10.1126/science.372.6540.356-n,hW3159969266,article,2021-04-22,FALSE,closed,FALSE
10.1126/science.372.6543.698-e,hW3159983522,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.584-k,hW3160115486,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6542.584-g,hW3160117783,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6542.585-a,hW3160118340,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6544.803-r,hW3160142587,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abj4589,hW3160164805,article,2021-05-14,FALSE,closed,FALSE
10.1126/science.abj4564,hW3160229274,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6543.698-j,hW3160231206,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.584-o,hW3160284571,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6544.803-m,hW3160333246,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6542.584-i,hW3160352424,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj4741,hW3160358020,article,2021-05-14,FALSE,closed,FALSE
10.1126/science.372.6542.584-r,hW3160368499,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6542.584-d,hW3160474582,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6543.698-o,hW3160489814,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6544.777,hW3160507574,article,2021-05-21,FALSE,closed,FALSE
10.1126/science.372.6543.699-f,hW3160678177,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abi7265,hW3160786696,letter,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.585-c,hW3160809569,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6543.699-b,hW3160829972,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6544.803-j,hW3160839425,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6542.584-e,hW3160877487,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj4228,hW3160926413,article,2021-05-11,FALSE,closed,FALSE
10.1126/science.abj3444,hW3160966928,dataset,2021-05-07,FALSE,closed,FALSE
10.1126/science.372.6542.584-f,hW3160978092,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6543.698-l,hW3160993199,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6543.699-e,hW3161008675,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj4744,hW3161020898,article,2021-05-14,FALSE,closed,FALSE
10.1126/science.abj4223,hW3161081946,article,2021-05-11,FALSE,closed,FALSE
10.1126/science.abj4575,hW3161237158,dataset,2021-05-14,FALSE,closed,FALSE
10.1126/science.abj4779,hW3161488601,article,2021-05-14,FALSE,closed,FALSE
10.1126/science.caredit.abj4464,hW3161526116,dataset,2021-05-14,FALSE,closed,FALSE
10.1126/science.372.6544.804-b,hW3161538909,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6542.585-g,hW3161591854,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj3650,hW3161596902,dataset,2021-05-14,FALSE,closed,FALSE
10.1126/science.372.6543.698-b,hW3161670978,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6543.698-m,hW3161768670,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj5455,hW3161790172,article,2021-05-19,FALSE,closed,FALSE
10.1126/science.abj4390,hW3161841912,dataset,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj3453,hW3161921455,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6542.585-b,hW3161939083,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6543.698-k,hW3161968217,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj4596,hW3162045657,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.584-c,hW3162083400,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6544.804-g,hW3162114580,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abj2530,hW3162194262,article,2021-05-21,FALSE,closed,FALSE
10.1126/science.372.6543.699-g,hW3162213360,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj2928,hW3162243031,dataset,2021-05-07,FALSE,closed,FALSE
10.1126/science.372.6542.584-q,hW3162263388,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6543.698-n,hW3162313501,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj5064,hW3162381377,article,2021-05-17,FALSE,closed,FALSE
10.1126/science.abj4230,hW3162395934,article,2021-05-11,FALSE,closed,FALSE
10.1126/science.abj4246,hW3162444662,dataset,2021-05-12,FALSE,closed,FALSE
10.1126/science.abh3822,hW3162461496,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abi8942,hW3162568023,letter,2021-05-21,FALSE,closed,FALSE
10.1126/science.372.6543.698-f,hW3162601869,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abi4718,hW3162639973,article,2021-05-21,FALSE,closed,FALSE
10.1126/science.372.6542.585-f,hW3162703349,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj4237,hW3162704930,article,2021-05-11,FALSE,closed,FALSE
10.1126/science.372.6543.698-d,hW3162748170,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.585-e,hW3162757415,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj4435,hW3162782599,article,2021-05-12,FALSE,closed,FALSE
10.1126/science.372.6543.699-c,hW3162963064,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6543.698-h,hW3162984622,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6544.778,hW3163058056,article,2021-05-21,FALSE,closed,FALSE
10.1126/science.372.6544.804-e,hW3163211384,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6543.698-r,hW3163625605,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.584-l,hW3163638671,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6543.698-a,hW3163688149,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6543.699-a,hW3163695548,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.abj3243,hW3163701399,article,2021-05-05,FALSE,closed,FALSE
10.1126/science.abj4767,hW3163722754,article,2021-05-14,FALSE,closed,FALSE
10.1126/science.abj4432,hW3163787483,dataset,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6543.698-c,hW3163811994,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.372.6542.584-p,hW3163847271,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.372.6542.584-m,hW3163867736,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj4622,hW3163875793,article,2021-05-13,FALSE,closed,FALSE
10.1126/science.caredit.abj3314,hW3163876612,dataset,2021-05-07,FALSE,closed,FALSE
10.1126/science.372.6542.585-d,hW3163926853,article,2021-05-06,FALSE,closed,FALSE
10.1126/science.abj5300,hW3163953294,article,2021-05-18,FALSE,closed,FALSE
10.1126/science.372.6544.803-d,hW3164001482,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.caredit.abj5499,hW3164029190,dataset,2021-05-21,FALSE,closed,FALSE
10.1126/science.372.6544.804-f,hW3164080702,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-p,hW3164131418,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abj0435,hW3164160254,letter,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6544.803-k,hW3164267966,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.804-d,hW3164355227,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abj6602,hW3164393852,article,2021-05-24,FALSE,closed,FALSE
10.1126/science.372.6545.894,hW3164406270,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6544.803-c,hW3164424600,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abj5504,hW3164436371,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6546.1025,hW3164517412,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6544.803-n,hW3164529780,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-f,hW3164609042,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-q,hW3164643553,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.804-a,hW3164776341,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abj6533,hW3164870245,article,2021-05-24,FALSE,closed,FALSE
10.1126/science.372.6544.803-e,hW3164881987,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-i,hW3164927021,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6545.889,hW3164933429,article,2021-05-27,TRUE,hybrid,FALSE
10.1126/science.372.6545.896,hW3164953821,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abj5664,hW3164967752,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-l,hW3164968393,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-g,hW3165077374,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-b,hW3165253761,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.803-h,hW3165349873,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6544.804-c,hW3165352994,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.abg3199,hW3165434658,letter,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6544.803-a,hW3165553350,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6545.929-u,hW3165560427,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abj4742,hW3165582506,dataset,2021-05-21,FALSE,closed,FALSE
10.1126/science.abj5282,hW3165613635,article,2021-05-18,FALSE,closed,FALSE
10.1126/science.372.6545.928,hW3165639385,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abj5483,hW3165690533,article,2021-05-19,FALSE,closed,FALSE
10.1126/science.372.6544.803-o,hW3165704966,article,2021-05-20,FALSE,closed,FALSE
10.1126/science.372.6546.1118,hW3165708031,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6545.930-a,hW3165862819,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abj6938,hW3165905261,article,2021-05-26,FALSE,closed,FALSE
10.1126/science.abj6971,hW3166054704,article,2021-05-26,TRUE,hybrid,FALSE
10.1126/science.372.6546.1051-a,hW3166070763,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6545.929-f,hW3166091194,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6547.1162-c,hW3166096012,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1163-c,hW3166213708,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abj6943,hW3166228749,dataset,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6546.1051-e,hW3166460654,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.abj7210,hW3166468680,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6545.929-p,hW3166542911,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6548.1250,hW3166590448,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.372.6545.929-n,hW3166732960,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6546.1051-l,hW3166798838,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1163-f,hW3166834594,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6546.1051-g,hW3166865514,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6546.1052-c,hW3166875184,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1162-q,hW3166919753,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1162-f,hW3167028025,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1162-e,hW3167075956,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1162-d,hW3167121967,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1162-s,hW3167193743,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abj6782,hW3167204990,article,2021-05-25,FALSE,closed,FALSE
10.1126/science.372.6546.1052-f,hW3167238775,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6546.1051-q,hW3167309261,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6545.929-i,hW3167344190,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abj9115,hW3167355833,article,2021-06-09,FALSE,closed,FALSE
10.1126/science.abj6969,hW3167564909,article,2021-05-26,FALSE,closed,FALSE
10.1126/science.abj8374,hW3167596599,article,2021-06-04,FALSE,closed,FALSE
10.1126/science.abj9120,hW3167724745,article,2021-06-09,FALSE,closed,FALSE
10.1126/science.372.6546.1051-r,hW3167806396,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6548.1358,hW3167842035,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.372.6548.1253,hW3167980760,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.372.6548.1300-c,hW3167992821,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.372.6547.1162-g,hW3168024124,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6546.1052-d,hW3168033354,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.abj7318,hW3168034090,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.372.6545.929-j,hW3168175265,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6546.1052-e,hW3168246604,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1162-a,hW3168308874,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6546.1052-g,hW3168328122,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1162-j,hW3168406240,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abj8705,hW3168407697,dataset,2021-06-08,FALSE,closed,FALSE
10.1126/science.372.6545.929-b,hW3168499430,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.abj7808,hW3168501154,article,2021-06-01,FALSE,closed,FALSE
10.1126/science.abj9161,hW3168570184,article,2021-06-09,FALSE,closed,FALSE
10.1126/science.372.6547.1162-n,hW3168593127,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6545.929-s,hW3168624236,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6545.929-t,hW3168688528,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6545.930-d,hW3168716575,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6546.1051-p,hW3168742474,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.abj7361,hW3168860957,dataset,2021-06-04,FALSE,closed,FALSE
10.1126/science.372.6547.1163-g,hW3168992184,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abi5921,hW3169222051,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.372.6546.1051-j,hW3169311640,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1162-i,hW3169361594,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abi9163,hW3169382189,article,2021-06-17,FALSE,closed,FALSE
10.1126/science.abj7391,hW3169664570,article,2021-05-28,FALSE,closed,FALSE
10.1126/science.372.6546.1051-i,hW3169687104,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1163-d,hW3169697558,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1163-a,hW3169760774,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.372.6547.1162-k,hW3169779982,article,2021-06-10,FALSE,closed,FALSE
10.1126/science.abj7983,hW3169952965,article,2021-06-02,FALSE,closed,FALSE
10.1126/science.372.6545.930-e,hW3170002220,article,2021-05-27,FALSE,closed,FALSE
10.1126/science.372.6546.1051-k,hW3170070216,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6546.1051-n,hW3170155990,article,2021-06-03,FALSE,closed,FALSE
10.1126/science.372.6547.1162-p,hW3170184019,article,2021-06-10,FALSE,closed,FALSE
